time,theta,phi,theta_dot,phi_dot,tau,theta_plus_phi
2.102,30.496718322580126,1.8003183945693675,9.659017451518153,2.847596462281015,0.0,32.297036717149496
2.103,30.50637578150403,1.8031082192068997,9.655900667659397,2.7320287680828104,0.0,32.30948400071093
2.104,30.516030124453724,1.8057824052873783,9.65278549863704,2.616320619988478,0.0,32.3218125297411
2.105,30.52568135303067,1.8083408161734464,9.649671917702662,2.5004796521299357,0.0,32.33402216920412
2.106,30.535329468809575,1.8107833228649557,9.646559898096765,2.3845135047084924,0.0,32.34611279167453
2.107,30.544974473338385,1.8131098040047842,9.643449413050512,2.2684298234919034,0.0,32.35808427734317
2.108,30.554616368138273,1.8153201458841512,9.640340435787447,2.152236259311237,0.0,32.36993651402243
2.109,30.564255154703627,1.8174142424474293,9.63723293952523,2.0359404675575825,0.0,32.38166939715106
2.11,30.57389083450206,1.8193919952964523,9.634126897477357,1.919550107678631,0.0,32.39328282979851
2.111,30.58352340897439,1.82125331369432,9.63102228285489,1.8030728426751674,0.0,32.40477672266871
2.112,30.59315287953465,1.8229981145687002,9.627919068868183,1.6865163385975013,0.0,32.41615099410335
2.113,30.602779247570076,1.8246263225146253,9.62481722872861,1.5698882640418723,0.0,32.4274055700847
2.114,30.612402514441126,1.8261378697967876,9.621716735650288,1.453196289646863,0.0,32.43854038423791
2.115,30.622022681481468,1.8275326963513292,9.618617562851803,1.336448087589852,0.0,32.449555377832795
2.116,30.631639749997998,1.828810749787129,9.615519683557931,1.219651331083538,0.0,32.460450499785125
2.117,30.641253721270832,1.829971985386587,9.612423071001366,1.1028136938725739,0.0,32.47122570665742
2.118,30.65086459655333,1.8310163661059033,9.609327698424437,0.9859428497303363,0.0,32.48188096265923
2.119,30.660472377072093,1.831943862574857,9.606233539080828,0.8690464719558686,0.0,32.49241623964695
2.12,30.67007706402699,1.832754453096079,9.6031405662373,0.7521322328710287,0.0,32.50283151712307
2.121,30.67967865859116,1.8334481236438245,9.600048753175411,0.6352078033178744,0.0,32.513126782234984
2.122,30.689277161911033,1.8340248678622408,9.596958073193223,0.5182808521563198,0.0,32.523302029773276
2.123,30.698872575106343,1.8344846870631355,9.593868499607025,0.4013590457620948,0.0,32.53335726216948
2.124,30.708464899270155,1.8348275902232405,9.590780005753043,0.28445004752504083,0.0,32.543292489493396
2.125,30.71805413546888,1.835053593980976,9.58769256498915,0.16756151734777586,0.0,32.553107729449856
2.126,30.72764028474229,1.835162722632712,9.584606150696574,0.05070111114476131,0.0,32.562803007375
2.1270000000000002,30.737223348103562,1.8351550081285306,9.581520736281607,-0.06612351965819692,0.0,32.57237835623209
2.128,30.74680332653929,1.835030490067487,9.57843629517731,-0.1829047286239799,0.0,32.581833816606775
2.129,30.756380221009508,1.8347892156923709,9.57535280084521,-0.29963487480368767,0.0,32.591169436701875
2.13,30.765954032447734,1.8344312398839688,9.572270226777004,-0.41630632323563854,0.0,32.6003852723317
2.1310000000000002,30.77552476176099,1.8339566251548278,9.569188546496257,-0.5329114454438038,0.0,32.60948138691582
2.132,30.78509240982984,1.8333654416425207,9.566107733560093,-0.649442619935645,0.0,32.618457851472364
2.133,30.79465697750842,1.8326577671024138,9.563027761560889,-0.7658922326993215,0.0,32.627314744610835
2.134,30.804218465624484,1.831833686899938,9.55994860412796,-0.8822526777002355,0.0,32.63605215252442
2.1350000000000002,30.81377687497942,1.8308932940023637,9.556870234929253,-0.9985163573768834,0.0,32.64467016898178
2.136,30.823332206348322,1.8298366889700795,9.55379262767302,-1.1146756831359792,0.0,32.6531688953184
2.137,30.83288446048,1.8286639799473774,9.550715756109506,-1.2307230758468204,0.0,32.661548440427374
2.138,30.842433638097038,1.8273752826527434,9.547639594032615,-1.3466509663348616,0.0,32.66980892074978
2.1390000000000002,30.85197973989584,1.8259707203686542,9.544564115281595,-1.4624517958744654,0.0,32.67795046026449
2.14,30.86152276654667,1.824450423930883,9.541489293742696,-1.5781180166807982,0.0,32.685973190477554
2.141,30.871062718693707,1.8228145317173123,9.538415103350845,-1.6936420924008386,0.0,32.69387725041102
2.142,30.880599596955083,1.8210631896362584,9.535341518091299,-1.8090164986034671,0.0,32.70166278659134
2.1430000000000002,30.890133401922945,1.819196551114303,9.532268512001309,-1.9242337232686044,0.0,32.70932995303725
2.144,30.899664134163505,1.817214777083639,9.529196059171774,-2.039286267275368,0.0,32.71687891124714
2.145,30.90919179421709,1.8151180359689285,9.526124133748885,-2.154166644889214,0.0,32.724309830186016
2.146,30.918716382598205,1.8129065036736711,9.523052709935778,-2.268867384248032,0.0,32.73162288627188
2.1470000000000002,30.928237899795583,1.810580363566091,9.51998176199417,-2.3833810278471654,0.0,32.73881826336167
2.148,30.937756346272256,1.8081398064645366,9.516911264246,-2.497700133023321,0.0,32.74589615273679
2.149,30.9472717224656,1.8055850306223975,9.513841191075054,-2.611817272437338,0.0,32.752856753088
2.15,30.956784028787414,1.8029162417125395,9.510771516928605,-2.725725034555787,0.0,32.759700270499955
2.1510000000000002,30.96629326562397,1.8001336528112593,9.507702216319027,-2.8394160241313666,0.0,32.76642691843523
2.152,30.97579943333609,1.7972374843817576,9.504633263825415,-2.952882862682065,0.0,32.773036917717846
2.153,30.985302532259208,1.7942279642571355,9.5015646340952,-3.066118188969059,0.0,32.779530496516344
2.154,30.99480256270344,1.7911053276229125,9.498496301845755,-3.179114659473315,0.0,32.78590789032636
2.1550000000000002,31.004299524953655,1.7878698169990697,9.495428241866003,-3.2918649488708653,0.0,32.79216934195272
2.156,31.013793419269547,1.7845216822216166,9.49236042901801,-3.4043617505067294,0.0,32.79831510149116
2.157,31.023284245885712,1.7810611804236862,9.48929283823858,-3.5165977768674432,0.0,32.804345426309396
2.158,31.032772005011715,1.7774885760161583,9.486225444540842,-3.6285657600521737,0.0,32.810260581027876
2.1590000000000003,31.04225669683218,1.7738041406678111,9.483158223015833,-3.7402584522423843,0.0,32.81606083749999
2.16,31.051738321506857,1.7700081532850052,9.48009114883407,-3.8516686261700204,0.0,32.821746474791865
2.161,31.06121687917071,1.7661008999908991,9.477024197247124,-3.962789075584188,0.0,32.82731777916161
2.162,31.070692369933994,1.7620826741042006,9.473957343589184,-4.073612615716292,0.0,32.83277504403819
2.1630000000000003,31.080164793882336,1.7579537761174509,9.470890563278617,-4.184132083743606,0.0,32.838118569999786
2.164,31.089634151076833,1.7537145136748487,9.467823831819516,-4.2943403392512405,0.0,32.84334866475168
2.165,31.09910044155412,1.749365201549612,9.464757124803247,-4.40423026469249,0.0,32.84846564310374
2.166,31.10856366532648,1.74490616162088,9.461690417909997,-4.513794765847514,0.0,32.85346982694736
2.1670000000000003,31.118023822381904,1.740337722850158,9.458623686910297,-4.623026772280333,0.0,32.858361545232064
2.168,31.127480912684216,1.7356602212573053,9.455556907666555,-4.731919237794112,0.0,32.863141133941525
2.169,31.13693493617314,1.7308739998960698,9.452490056134579,-4.840465140884687,0.0,32.86780893606921
2.17,31.146385892764407,1.7259794088291684,9.449423108365083,-4.94865748519233,0.0,32.872365301593575
2.1710000000000003,31.15583378234984,1.7209768051029184,9.446356040505204,-5.056489299951697,0.0,32.87681058745276
2.172,31.165278604797468,1.7158665527214183,9.443288828799995,-5.163953640439954,0.0,32.88114515751889
2.173,31.174720359951607,1.7106490226202822,9.440221449593922,-5.271043588423028,0.0,32.88536938257189
2.174,31.18415904763297,1.7053245926399285,9.437153879332353,-5.377752252599981,0.0,32.8894836402729
2.1750000000000003,31.193594667638767,1.6998936474984259,9.434086094563034,-5.484072769045456,0.0,32.89348831513719
2.176,31.203027219742808,1.6943565787638966,9.431018071937558,-5.589998301650176,0.0,32.8973837985067
2.177,31.212456703695604,1.6887137848264815,9.427949788212839,-5.6955220425594755,0.0,32.901170488522084
2.178,31.221883119224483,1.6829656708698668,9.424881220252564,-5.800637212609814,0.0,32.90484879009435
2.179,31.231306466033683,1.6771126488423758,9.421812345028643,-5.905337061763274,0.0,32.90841911487606
2.18,31.240726743804476,1.6711551374276261,9.418743139622652,-6.009614869539986,0.0,32.911881881232105
2.181,31.250143952195263,1.6650935620147573,9.415673581227269,-6.113463945448475,0.0,32.91523751421002
2.182,31.2595580908417,1.6589283546682276,9.4126036471477,-6.216877629413892,0.0,32.91848644550993
2.183,31.2689691593568,1.652659954097184,9.409533314803097,-6.319849292204093,0.0,32.92162911345398
2.184,31.278377157331057,1.6462888056244074,9.406462561727974,-6.422372335853568,0.0,32.924665962955466
2.185,31.28778208433256,1.6398153611548354,9.403391365573604,-6.524440194085154,0.0,32.92759744548739
2.186,31.297183939907097,1.6332400791436636,9.400319704109421,-6.626046332729541,0.0,32.93042401905076
2.187,31.3065827235783,1.6265634245640292,9.397247555224398,-6.727184250142516,0.0,32.93314614814233
2.188,31.315978434847736,1.619785868874278,9.394174896928435,-6.827847477619939,0.0,32.93576430372202
2.189,31.325371073195058,1.6129078899848173,9.391101707353723,-6.928029579810415,0.0,32.938278963179876
2.19,31.334760638078098,1.605929972224559,9.388027964756107,-7.027724155125631,0.0,32.94069061030266
2.191,31.344147128933017,1.5988526063069517,9.38495364751644,-7.126924836148345,0.0,32.942999735239965
2.192,31.353530545174415,1.5916762892956062,9.381878734141926,-7.225625290037992,0.0,32.94520683447002
2.193,31.362910886195465,1.5844015245695175,9.37880320326746,-7.323819218933881,0.0,32.94731241076498
2.194,31.372288151368036,1.5770288217878847,9.375727033656949,-7.421500360355963,0.0,32.94931697315592
2.195,31.38166234004283,1.56955869685453,9.372650204204634,-7.518662487603136,0.0,32.95122103689736
2.196,31.391033451549504,1.5619916718819227,9.369572693936398,-7.615299410149075,0.0,32.95302512343142
2.197,31.400401485196813,1.5543282751548064,9.366494482011065,-7.711404974035546,0.0,32.95472976035162
2.198,31.409766440272733,1.5465690410934365,9.363415547721694,-7.806973062263192,0.0,32.95633548136617
2.199,31.419128316044606,1.5387145102164264,9.360335870496852,-7.901997595179758,0.0,32.957842826261036
2.2,31.428487111759267,1.5307652291032072,9.357255429901903,-7.996472530865734,0.0,32.95925234086248
2.201,31.437842826643184,1.5227217503561037,9.35417420564025,-8.090391865517397,0.0,32.96056457699929
2.202,31.447195459902602,1.5145846325620276,9.351092177554605,-8.18374963382721,0.0,32.96178009246463
2.203,31.456545010723676,1.5063544402537927,9.348009325628224,-8.27653990936158,0.0,32.96289945097747
2.204,31.465891478272617,1.498031743871053,9.344925629986145,-8.368756804935927,0.0,32.96392322214367
2.205,31.475234861695828,1.4896171197208676,9.341841070896411,-8.460394472987055,0.0,32.96485198141669
2.206,31.48457516012006,1.4811111499378935,9.338755628771285,-8.551447105942794,0.0,32.965686310057954
2.207,31.49391237265254,1.4725144224442115,9.335669284168455,-8.641908936588896,0.0,32.96642679509675
2.208,31.503246498381134,1.4638275309087858,9.332582017792229,-8.73177423843316,0.0,32.96707402928992
2.209,31.51257753637448,1.4550510747065615,9.329493810494718,-8.821037326066753,0.0,32.96762861108104
2.21,31.521905485682144,1.4461856588772009,9.326404643277016,-8.909692555522724,0.0,32.968091144559345
2.211,31.531230345334773,1.4372318940834643,9.323314497290358,-8.997734324631672,0.0,32.96846223941824
2.212,31.540552114344234,1.4281903965692353,9.320223353837278,-9.085157073374548,0.0,32.96874251091347
2.213,31.549870791703775,1.4190617881171956,9.317131194372754,-9.17195528423258,0.0,32.96893257982097
2.214,31.559186376388176,1.4098466960061506,9.31403800050534,-9.258123482534279,0.0,32.969033072394325
2.215,31.568498867353902,1.4005457529680103,9.310943753998288,-9.343656236799536,0.0,32.96904462032191
2.216,31.57780826353926,1.3911595971444268,9.307848436770664,-9.428548159080748,0.0,32.96896786068369
2.217,31.587114563864557,1.3816888720430924,9.304752030898449,-9.512793905300981,0.0,32.968803435907645
2.218,31.59641776723225,1.3721342264937013,9.301654518615628,-9.596388175589144,0.0,32.96855199372595
2.219,31.605717872527112,1.3624963146035776,9.298555882315275,-9.679325714612144,0.0,32.96821418713069
2.22,31.61501487861639,1.3527757957129716,9.295456104550622,-9.761601311904007,0.0,32.96779067432936
2.221,31.62430878434996,1.3429733343500307,9.292355168036114,-9.843209802191948,0.0,32.96728211869999
2.222,31.6335995885605,1.3330896001854433,9.28925305564846,-9.924146065719363,0.0,32.966689188745946
2.223,31.64288729006364,1.3231252679867633,9.286149750427676,-10.00440502856572,0.0,32.9660125580504
2.224,31.65217188765814,1.3130810175724146,9.283045235578099,-10.083981662963353,0.0,32.96525290523056
2.225,31.66145338012604,1.3029575337653816,9.279939494469412,-10.162870987611093,0.0,32.96441091389142
2.226,31.670731766232834,1.2927555063465874,9.276832510637643,-10.24106806798477,0.0,32.96348727257942
2.227,31.68000704472764,1.2824756300079623,9.273724267786163,-10.318568016644532,0.0,32.962482674735604
2.228,31.689279214343355,1.2721186043052073,9.270614749786658,-10.395365993538965,0.0,32.961397818648564
2.229,31.69854827379684,1.2616851336102555,9.26750394068011,-10.471457206306011,0.0,32.960233407407095
2.23,31.70781422178908,1.251175927063433,9.264391824677745,-10.546836910570653,0.0,32.958990148852514
2.231,31.71707705700535,1.2405916985253247,9.261278386161989,-10.621500410239344,0.0,32.957668755530676
2.232,31.72633677811541,1.2299331665283466,9.258163609687399,-10.695443057791184,0.0,32.95626994464376
2.233,31.735593383773644,1.2192010542280294,9.255047479981588,-10.7686602545658,0.0,32.95479443800167
2.234,31.74484687261926,1.2083960893540149,9.251929981946136,-10.841147451047924,0.0,32.953242961973274
2.235,31.754097243276448,1.1975190041607708,9.24881110065749,-10.912900147148662,0.0,32.951616247437215
2.236,31.76334449435457,1.1865705353780243,9.245690821367857,-10.98391389248341,0.0,32.949915029732594
2.237,31.77258862444832,1.1755514241609202,9.242569129506078,-11.054184286646429,0.0,32.94814004860924
2.238,31.78182963213792,1.1644624160399069,9.239446010678494,-11.123706979482044,0.0,32.946292048177824
2.239,31.79106751598928,1.1533042608703514,9.236321450669795,-11.192477671352455,0.0,32.94437177685963
2.24,31.800302274554184,1.1420777127818897,9.233195435443868,-11.260492113402135,0.0,32.942379987336075
2.241,31.809533906370472,1.1307835301275129,9.230067951144623,-11.32774610781883,0.0,32.940317436497985
2.242,31.81876240996222,1.1194224754323954,9.22693898409681,-11.394235508091102,0.0,32.93818488539461
2.243,31.827987783839912,1.1079953153424666,9.223808520806823,-11.459956219262425,0.0,32.93598309918238
2.244,31.837210026500642,1.0965028205727303,9.220676547963496,-11.52490419818182,0.0,32.93371284707337
2.245,31.846429136428274,1.0849457658553356,9.21754305243888,-11.589075453751002,0.0,32.93137490228361
2.246,31.85564511209364,1.0733249298874017,9.214408021289014,-11.652466047168028,0.0,32.92897004198104
2.247,31.86485795195472,1.0616410952786013,9.211271441754677,-11.71507209216744,0.0,32.92649904723332
2.248,31.874067654456823,1.049895048498506,9.208133301262139,-11.77688975525687,0.0,32.92396270295533
2.249,31.88327421803279,1.0380875798236953,9.204993587423886,-11.837915255950115,0.0,32.921361797856484
2.25,31.892477641103152,1.0262194832846365,9.201852288039339,-11.89814486699665,0.0,32.91869712438779
2.251,31.901677922076345,1.0142915566123354,9.198709391095562,-11.957574914607573,0.0,32.91596947868868
2.2520000000000002,31.91087505934888,1.0023046011847625,9.19556488476796,-12.016201778677967,0.0,32.91317966053364
2.253,31.920069051305536,0.9902594219730606,9.192418757420949,-12.074021893005668,0.0,32.9103284732786
2.254,31.92925989631956,0.9781568274875331,9.189270997608638,-12.131031745506421,0.0,32.907416723807096
2.255,31.93844759275284,0.9659976297234204,9.186121594075475,-12.187227878425421,0.0,32.90444522247626
2.2560000000000002,31.94763213895611,0.9537826441064664,9.182970535756892,-12.242606888545206,0.0,32.90141478306258
2.257,31.95681353326913,0.9415126894382784,9.179817811779941,-12.297165427389915,0.0,32.89832622270741
2.258,31.965991774020885,0.9291885878414851,9.176663411463906,-12.350900201425887,0.0,32.89518036186237
2.259,31.97516685952978,0.9168111647046954,9.173507324320909,-12.403807972258576,0.0,32.891978024234476
2.2600000000000002,31.984338788103816,0.9043812486272627,9.170349540056502,-12.455885556825804,0.0,32.88872003673108
2.261,31.99350755804081,0.8918996713638572,9.16719004857025,-12.507129827587294,0.0,32.88540722940467
2.262,32.00267316762857,0.8793672677688508,9.164028839956291,-12.557537712710525,0.0,32.88204043539742
2.263,32.0118356151451,0.866784875740518,9.160865904503897,-12.607106196252854,0.0,32.87862049088562
2.2640000000000002,32.02099489885879,0.8541533361650566,9.157701232698004,-12.655832318339911,0.0,32.87514823502384
2.265,32.0301510170286,0.8414734928604317,9.154534815219751,-12.703713175340267,0.0,32.87162450988903
2.266,32.03930396790429,0.8287461925200469,9.151366642946986,-12.750745920036348,0.0,32.86805016042434
2.267,32.04845374972658,0.8159722846562466,9.148196706954769,-12.796927761791588,0.0,32.86442603438283
2.2680000000000002,32.05760036072738,0.8031526215436532,9.145024998515863,-12.842255966713827,0.0,32.86075298227103
2.269,32.06674379912995,0.7902880581623422,9.141851509101208,-12.886727857814918,0.0,32.85703185729229
2.27,32.07588406314914,0.7773794521408602,9.138676230380382,-12.930340815166566,0.0,32.85326351529
2.271,32.08502115099156,0.7644276636990889,9.135499154222046,-12.973092276052352,0.0,32.849448814690646
2.2720000000000002,32.09415506085579,0.7514335555909583,9.13232027269439,-13.014979735115972,0.0,32.84558861644675
2.273,32.103285790932574,0.7383979930470143,9.129139578065544,-13.056000744505655,0.0,32.84168378397959
2.274,32.11241333940504,0.7253218437168436,9.125957062803995,-13.096152914014764,0.0,32.83773518312188
2.275,32.121537704448855,0.7122059776113601,9.122772719578977,-13.135433911218572,0.0,32.833743682060216
2.2760000000000002,32.13065888423249,0.6990512670449555,9.11958654126086,-13.173841461607195,0.0,32.829710151277446
2.277,32.13977687691737,0.6858585865775202,9.116398520921512,-13.211373348714691,0.0,32.82563546349488
2.278,32.14889168065808,0.6726288129563363,9.113208651834661,-13.248027414244309,0.0,32.821520493614415
2.279,32.15800329360261,0.659362825057847,9.110016927476234,-13.283801558189873,0.0,32.81736611866046
2.2800000000000002,32.1671117138925,0.6460615038293078,9.106823341524688,-13.318693738953316,0.0,32.81317321772181
2.281,32.176216939663085,0.6327257322303204,9.103627887861325,-13.352701973458329,0.0,32.808942671893405
2.282,32.18531896904368,0.6193563951742558,9.100430560570596,-13.385824337260146,0.0,32.804675364217935
2.283,32.19441780015777,0.60595437946957,9.097231353940384,-13.418058964651447,0.0,32.800372179627345
2.2840000000000003,32.20351343112327,0.5925205737610149,9.094030262462288,-13.449404048764366,0.0,32.796034004884284
2.285,32.21260586005264,0.5790558684707493,9.090827280831883,-13.479857841668617,0.0,32.79166172852339
2.286,32.22169508505318,0.5655611557393544,9.087622403948965,-13.50941865446571,0.0,32.78725624079253
2.287,32.230781104227155,0.5520373293667559,9.084415626917787,-13.538084857379282,0.0,32.78281843359391
2.2880000000000003,32.23986391567206,0.5384852847530588,9.081206945047283,-13.565854879841497,0.0,32.77834920042512
2.289,32.2489435174808,0.524905918839297,9.077996353851278,-13.592727210575564,0.0,32.77384943632009
2.29,32.25801990774188,0.511300130048103,9.074783849048675,-13.618700397674312,0.0,32.76932003778999
2.291,32.26709308453966,0.4976688182243001,9.071569426563647,-13.643773048674866,0.0,32.76476190276396
2.2920000000000003,32.27616304595449,0.4840128845754228,9.068353082525796,-13.667943830629389,0.0,32.76017593052991
2.293,32.28522979006297,0.47033323161216795,9.065134813270312,-13.6912114701719,0.0,32.75556302167514
2.294,32.29429331493814,0.45663076308878103,9.061914615338111,-13.713574753581174,0.0,32.75092407802692
2.295,32.303353618649666,0.4429063839433817,9.058692485475964,-13.735032526839687,0.0,32.74626000259305
2.2960000000000003,32.31241069926409,0.42916100023823217,9.055468420636611,-13.755583695688655,0.0,32.74157169950232
2.297,32.321464554844994,0.4153955190999526,9.05224241797886,-13.775227225679116,0.0,32.736860073944946
2.298,32.33051518345322,0.4016108486596874,9.049014474867674,-13.793962142219076,0.0,32.73212603211291
2.299,32.33956258314709,0.3878078979932263,9.045784588874245,-13.81178753061673,0.0,32.72737048114032
2.3000000000000003,32.348606751982594,0.37398757706108426,9.042552757776049,-13.828702536119717,0.0,32.72259432904368
2.301,32.3576476880136,0.360150796648544,9.039318979556901,-13.84470636395046,0.0,32.71779848466215
2.302,32.36668538929206,0.34629846830566513,9.036083252406979,-13.859798279337534,0.0,32.71298385759772
2.303,32.375719853868226,0.33243150428726403,9.032845574722845,-13.873977607543113,0.0,32.70815135815549
2.3040000000000003,32.38475107979085,0.3185508174928682,9.029605945107456,-13.887243733886457,0.0,32.70330189728372
2.305,32.393779065107395,0.3046573214066489,9.026364362370147,-13.899596103763463,0.0,32.69843638651405
2.306,32.40280380786422,0.29075193003733674,9.023120825526618,-13.911034222662261,0.0,32.693555737901555
2.307,32.41182530610681,0.2768355578581228,9.019875333798892,-13.921557656174882,0.0,32.688660863964934
2.308,32.42084355787999,0.26290911974655096,9.016627886615268,-13.93116603000496,0.0,32.68375267762654
2.309,32.429858561228095,0.2489735309244039,9.013378483610266,-13.939859029971508,0.0,32.6788320921525
2.31,32.438870314195206,0.23502970689758754,9.010127124624539,-13.947636402008749,0.0,32.67390002109279
2.311,32.44787881482536,0.22107856339601742,9.006873809704794,-13.954497952161995,0.0,32.66895737822138
2.312,32.45688406116272,0.20712101631351149,9.003618539103687,-13.960443546579603,0.0,32.66400507747623
2.313,32.46588605125182,0.19315798164769263,9.000361313279704,-13.96547311150098,0.0,32.659044032899516
2.314,32.47488478313775,0.17919037543990526,8.997102132897034,-13.969586633240667,0.0,32.65407515857766
2.315,32.48388025486638,0.1652191137151498,8.993840998825425,-13.972784158168471,0.0,32.64909936858153
2.316,32.49287246448453,0.151245112422039,8.99057791214003,-13.975065792685688,0.0,32.64411757690657
2.317,32.501861410040206,0.13726928737277994,8.987312874121232,-13.976431703197386,0.0,32.63913069741299
2.318,32.51084708958281,0.12329255418318574,8.98404588625447,-13.976882116080764,0.0,32.634139643766
2.319,32.51982950116332,0.10931582821272096,8.980776950230036,-13.9764173176496,0.0,32.629145329376044
2.32,32.52880864283451,0.09534002450458431,8.977506067942864,-13.97503765411477,0.0,32.6241486673391
2.321,32.53778451265115,0.08136605772583307,8.97423324149231,-13.972743531540862,0.0,32.61915057037698
2.322,32.54675710867021,0.06739484210755253,8.970958473181918,-13.969535415798884,0.0,32.61415195077776
2.323,32.55572642895106,0.05342729138507502,8.967681765519163,-13.965413832515054,0.0,32.60915372033614
2.324,32.564692471555695,0.03946431873825179,8.964403121215195,-13.96037936701571,0.0,32.60415679029395
2.325,32.57365523454891,0.025506836731782126,8.96112254318456,-13.954432664268307,0.0,32.59916207128069
2.326,32.582614715998524,0.011555757255603335,8.95784003454491,-13.947574428818536,0.0,32.594170473254124
2.327,32.591570913975566,-0.0023880085346544167,8.9545555986167,-13.939805424723556,0.0,32.589182905440914
2.328,32.60052382655449,-0.01632355027714459,8.951269238922874,-13.931126475481348,0.0,32.58420027627735
2.329,32.60947345181339,-0.030249958463208146,8.947980959188534,-13.921538463956196,0.0,32.579223493350185
2.33,32.61841978783416,-0.04416632449670098,8.944690763340601,-13.911042332300305,0.0,32.57425346333746
2.331,32.627362832702744,-0.05807174075324105,8.941398655507456,-13.89963908187155,0.0,32.5692910919495
2.332,32.63630258450929,-0.0719653006393713,8.938104640018572,-13.887329773147389,0.0,32.56433728386992
2.333,32.6452390413484,-0.08584609865163463,8.934808721404139,-13.874115525634915,0.0,32.55939294269676
2.334,32.65417220131929,-0.09971323043555691,8.931510904394658,-13.859997517777073,0.0,32.554458970883736
2.335,32.66310206252602,-0.11356579284453439,8.928211193920546,-13.844976986855054,0.0,32.54953626968149
2.336,32.67202862307768,-0.12740288399862149,8.924909595111707,-13.829055228886855,0.0,32.54462573907906
2.337,32.680951881088575,-0.1412236033432154,8.921606113297102,-13.812233598522031,0.0,32.53972827774536
2.338,32.68987183467844,-0.1550270517076333,8.918300754004303,-13.794513508932635,0.0,32.53484478297081
2.339,32.698788481972656,-0.16881233136357884,8.914993522959033,-13.77589643170036,0.0,32.52997615060908
2.34,32.70770182110241,-0.18257854608349372,8.911684426084697,-13.756383896699898,0.0,32.52512327501892
2.341,32.71661185020492,-0.1963248011987908,8.908373469501893,-13.735977491978504,0.0,32.52028704900613
2.342,32.72551856742361,-0.21005020365796495,8.905060659527916,-13.714678863631805,0.0,32.51546836376565
2.343,32.73442197090834,-0.2237538620845776,8.901746002676251,-13.692489715675832,0.0,32.510668108823765
2.344,32.74332205881557,-0.2374348868351117,8.898429505656049,-13.669411809915305,0.0,32.50588717198046
2.345,32.75221882930856,-0.2510923900566931,8.895111175371587,-13.645446965808182,0.0,32.50112643925187
2.346,32.76111228055758,-0.26472548574467425,8.89179101892173,-13.62059706032646,0.0,32.496386794812906
2.347,32.770002410740105,-0.27833328980007727,8.888469043599356,-13.594864027813271,0.0,32.491669120940024
2.348,32.77888921804098,-0.291914920086892,8.885145256890798,-13.568249859836252,0.0,32.48697429795409
2.349,32.787772700652646,-0.30546949648922583,8.88181966647525,-13.540756605037222,0.0,32.48230320416342
2.35,32.79665285677531,-0.31899614096830087,8.87849228022417,-13.512386368978172,0.0,32.47765671580701
2.351,32.80552968461716,-0.33249397761929583,8.875163106200672,-13.483141313983566,0.0,32.47303570699787
2.352,32.814403182394535,-0.34596213272802806,8.8718321526589,-13.45302365897899,0.0,32.46844104966651
2.353,32.823273348332116,-0.3593997348274724,8.868499428043396,-13.42203567932613,0.0,32.463873613504646
2.354,32.83214018066314,-0.37280591475411334,8.865164940988452,-13.390179706654123,0.0,32.45933426590903
2.355,32.84100367762955,-0.3861798057041266,8.86182870031745,-13.357458128687268,0.0,32.45482387192543
2.356,32.84986383748223,-0.3995205432893866,8.85849071504219,-13.323873389069123,0.0,32.45034329419285
2.357,32.85872065848116,-0.41282726559329636,8.85515099436221,-13.289427987182991,0.0,32.44589339288787
2.358,32.86757413889561,-0.4260991132264359,8.851809547664086,-13.254124477968828,0.0,32.44147502566918
2.359,32.87642427700434,-0.4393352293820259,8.848466384520721,-13.217965471736555,0.0,32.437089047622315
2.36,32.88527107109576,-0.4525347598912028,8.845121514690637,-13.18095363397582,0.0,32.43273631120456
2.361,32.89411451946814,-0.46569685327810195,8.841774948117234,-13.143091685162196,0.0,32.428417666190036
2.362,32.90295462042979,-0.47882066081474517,8.838426694928046,-13.104382400559846,0.0,32.42413395961504
2.363,32.91179137229923,-0.4919053365757292,8.83507676543399,-13.064828610020674,0.0,32.4198860357235
2.364,32.92062477340538,-0.5049500374927116,8.8317251701286,-13.02443319777995,0.0,32.41567473591267
2.365,32.92945482208776,-0.5179539234086903,8.828371919687243,-12.983199102248454,0.0,32.41150089867907
2.366,32.938281516696655,-0.5309161571320739,8.825017024966332,-12.941129315801131,0.0,32.40736535956458
2.367,32.947104855593274,-0.5438359044905386,8.821660497002524,-12.898226884562288,0.0,32.40326895110274
2.368,32.95592483714998,-0.5567123343846692,8.818302347011906,-12.85449490818734,0.0,32.39921250276531
2.369,32.96474145975042,-0.5695446188413785,8.814942586389169,-12.809936539641122,0.0,32.395196840909044
2.37,32.97355472178973,-0.582331933067106,8.811581226706773,-12.764554984972781,0.0,32.39122278872263
2.371,32.98236462167472,-0.5950734555007867,8.8082182797141,-12.718353503087272,0.0,32.38729116617393
2.372,32.99117115782403,-0.6077683678665925,8.804853757336595,-12.671335405513455,0.0,32.38340278995744
2.373,32.999974328668294,-0.620415855226438,8.80148767167489,-12.623504056168839,0.0,32.379558473441854
2.374,33.008774132650366,-0.6330151060322505,8.798120035003931,-12.574862871120962,0.0,32.37575902661811
2.375,33.017570568225445,-0.645565312177999,8.794750859772082,-12.525415318345434,0.0,32.372005256047444
2.376,33.02636363386126,-0.65806566905148,8.79138015860022,-12.475164917480676,0.0,32.36829796480978
