w_rad_s,f_hz,cable_len_equiv_m,bridge_A_unshaped_tf1.1,bridge_A_unshaped_tf1.6,bridge_A_unshaped_tf2.0,bridge_A_ZV_tf1.1,bridge_A_ZV_tf1.6,bridge_A_ZV_tf2.0,bridge_B_unshaped,bridge_B_ZV_0.91,bridge_B_ZVD_asrun_0.91,bridge_B_ZVD_textbook_0.91,bridge_B_EI5_0.91,tower_ZV_0.84,tower_ZVD_asrun,tower_ZVD_textbook,tower_2modeZV,shaperonly_ZV_0.91,shaperonly_ZVD_textbook_0.91,shaperonly_ZVD_asrun_0.91,shaperonly_ZV_0.84,shaperonly_2modeZV
8.165972,1.299655,0.147064,1.0,1.0,1.0,0.861239,0.861239,0.861239,1.0,0.839777,0.839388,0.705225,0.690486,0.958781,1.075138,0.881207,0.432842,0.839777,0.705225,0.67151,0.958781,0.432842
8.178899,1.301712,0.146599,1.0,1.0,1.0,0.858268,0.858268,0.858268,1.0,0.836569,0.831955,0.699847,0.68484,0.957224,1.069971,0.877632,0.430648,0.836569,0.699847,0.665564,0.957224,0.430648
8.191827,1.30377,0.146137,1.0,1.0,1.0,0.855268,0.855268,0.855268,1.0,0.833332,0.824486,0.694442,0.679164,0.955639,1.064739,0.874012,0.428445,0.833332,0.694442,0.659589,0.955639,0.428445
8.204754,1.305827,0.145677,1.0,1.0,1.0,0.852239,0.852239,0.852239,1.0,0.830066,0.816984,0.689009,0.67346,0.954026,1.059443,0.870345,0.426232,0.830066,0.689009,0.653587,0.954026,0.426232
8.217681,1.307885,0.145219,1.0,1.0,1.0,0.849181,0.849181,0.849181,1.0,0.826771,0.809449,0.683551,0.667729,0.952384,1.054082,0.866634,0.424012,0.826771,0.683551,0.64756,0.952384,0.424012
8.230609,1.309942,0.144763,1.0,1.0,1.0,0.846094,0.846094,0.846094,1.0,0.823448,0.801883,0.678067,0.66197,0.950715,1.048659,0.862877,0.421782,0.823448,0.678067,0.641506,0.950715,0.421782
8.243536,1.312,0.144309,1.0,1.0,1.0,0.842979,0.842979,0.842979,1.0,0.820097,0.794286,0.672559,0.656187,0.949017,1.043172,0.859077,0.419544,0.820097,0.672559,0.635429,0.949017,0.419544
8.256464,1.314057,0.143858,1.0,1.0,1.0,0.839836,0.839836,0.839836,1.0,0.816717,0.786661,0.667026,0.650377,0.947292,1.037624,0.855232,0.417298,0.816717,0.667026,0.629328,0.947292,0.417298
8.269391,1.316114,0.143408,1.0,1.0,1.0,0.836664,0.836664,0.836664,1.0,0.813308,0.779007,0.661471,0.644544,0.945538,1.032014,0.851344,0.415043,0.813308,0.661471,0.623205,0.945538,0.415043
8.282319,1.318172,0.142961,1.0,1.0,1.0,0.833463,0.833463,0.833463,1.0,0.809872,0.771326,0.655893,0.638687,0.943757,1.026344,0.847414,0.412781,0.809872,0.655893,0.617061,0.943757,0.412781
8.295246,1.320229,0.142516,1.0,1.0,1.0,0.830235,0.830235,0.830235,1.0,0.806408,0.76362,0.650293,0.632808,0.941948,1.020614,0.843441,0.41051,0.806408,0.650293,0.610896,0.941948,0.41051
8.308173,1.322287,0.142072,1.0,1.0,1.0,0.826978,0.826978,0.826978,1.0,0.802915,0.75589,0.644673,0.626907,0.940111,1.014824,0.839426,0.408233,0.802915,0.644673,0.604712,0.940111,0.408233
8.321101,1.324344,0.141631,1.0,1.0,1.0,0.823693,0.823693,0.823693,1.0,0.799395,0.748137,0.639033,0.620984,0.938247,1.008976,0.83537,0.405947,0.799395,0.639033,0.59851,0.938247,0.405947
8.334028,1.326402,0.141192,1.0,1.0,1.0,0.820381,0.820381,0.820381,1.0,0.795848,0.740363,0.633373,0.615042,0.936354,1.00307,0.831273,0.403655,0.795848,0.633373,0.59229,0.936354,0.403655
8.346956,1.328459,0.140755,1.0,1.0,1.0,0.81704,0.81704,0.81704,1.0,0.792272,0.732568,0.627695,0.60908,0.934434,0.997107,0.827135,0.401355,0.792272,0.627695,0.586054,0.934434,0.401355
8.359883,1.330517,0.14032,1.0,1.0,1.0,0.813672,0.813672,0.813672,1.0,0.78867,0.724753,0.622,0.6031,0.932487,0.991087,0.822958,0.399048,0.78867,0.622,0.579803,0.932487,0.399048
8.372811,1.332574,0.139887,1.0,1.0,1.0,0.810277,0.810277,0.810277,1.0,0.78504,0.716921,0.616287,0.597102,0.930512,0.985012,0.818741,0.396735,0.78504,0.616287,0.573537,0.930512,0.396735
8.385738,1.334632,0.139456,1.0,1.0,1.0,0.806854,0.806854,0.806854,1.0,0.781383,0.709073,0.610559,0.591087,0.92851,0.978882,0.814486,0.394415,0.781383,0.610559,0.567258,0.92851,0.394415
8.398666,1.336689,0.139027,1.0,1.0,1.0,0.803404,0.803404,0.803404,1.0,0.777698,0.701209,0.604815,0.585055,0.92648,0.972697,0.810192,0.392088,0.777698,0.604815,0.560967,0.92648,0.392088
8.411593,1.338747,0.1386,1.0,1.0,1.0,0.799926,0.799926,0.799926,1.0,0.773987,0.693332,0.599056,0.579009,0.924423,0.966459,0.805861,0.389755,0.773987,0.599056,0.554665,0.924423,0.389755
8.42452,1.340804,0.138175,1.0,1.0,1.0,0.796422,0.796422,0.796422,1.0,0.770249,0.685442,0.593284,0.572948,0.922339,0.960169,0.801492,0.387416,0.770249,0.593284,0.548353,0.922339,0.387416
8.437448,1.342862,0.137752,1.0,1.0,1.0,0.79289,0.79289,0.79289,1.0,0.766485,0.67754,0.587499,0.566874,0.920227,0.953826,0.797087,0.385071,0.766485,0.587499,0.542032,0.920227,0.385071
8.450375,1.344919,0.137331,1.0,1.0,1.0,0.789332,0.789332,0.789332,1.0,0.762694,0.669629,0.581702,0.560787,0.918089,0.947433,0.792645,0.382721,0.762694,0.581702,0.535703,0.918089,0.382721
8.463303,1.346976,0.136912,1.0,1.0,1.0,0.785747,0.785747,0.785747,1.0,0.758877,0.66171,0.575894,0.554688,0.915923,0.940989,0.788168,0.380364,0.758877,0.575894,0.529368,0.915923,0.380364
8.47623,1.349034,0.136495,1.0,1.0,1.0,0.782135,0.782135,0.782135,1.0,0.755033,0.653783,0.570075,0.548578,0.91373,0.934495,0.783656,0.378003,0.755033,0.570075,0.523027,0.91373,0.378003
8.489158,1.351091,0.136079,1.0,1.0,1.0,0.778497,0.778497,0.778497,1.0,0.751163,0.645851,0.564246,0.542458,0.911511,0.927953,0.779109,0.375636,0.751163,0.564246,0.516681,0.911511,0.375636
8.502085,1.353149,0.135666,1.0,1.0,1.0,0.774833,0.774833,0.774833,1.0,0.747267,0.637915,0.558408,0.536329,0.909264,0.921362,0.774529,0.373263,0.747267,0.558408,0.510332,0.909264,0.373263
8.515013,1.355206,0.135254,1.0,1.0,1.0,0.771142,0.771142,0.771142,1.0,0.743346,0.629976,0.552563,0.530191,0.906991,0.914725,0.769915,0.370886,0.743346,0.552563,0.503981,0.906991,0.370886
8.52794,1.357264,0.134844,1.0,1.0,1.0,0.767426,0.767426,0.767426,1.0,0.739398,0.622036,0.54671,0.524045,0.904691,0.908041,0.765268,0.368504,0.739398,0.54671,0.497629,0.904691,0.368504
8.540867,1.359321,0.134436,1.0,1.0,1.0,0.763683,0.763683,0.763683,1.0,0.735425,0.614096,0.540851,0.517893,0.902364,0.901311,0.76059,0.366118,0.735425,0.540851,0.491276,0.902364,0.366118
8.553795,1.361379,0.13403,1.0,1.0,1.0,0.759914,0.759914,0.759914,1.0,0.731427,0.606157,0.534986,0.511735,0.900011,0.894537,0.755879,0.363727,0.731427,0.534986,0.484926,0.900011,0.363727
8.566722,1.363436,0.133626,1.0,1.0,1.0,0.75612,0.75612,0.75612,1.0,0.727403,0.598222,0.529116,0.505571,0.897631,0.887719,0.751138,0.361332,0.727403,0.529116,0.478577,0.897631,0.361332
8.57965,1.365494,0.133224,1.0,1.0,1.0,0.7523,0.7523,0.7523,1.0,0.723355,0.590291,0.523242,0.499404,0.895225,0.880858,0.746366,0.358932,0.723355,0.523242,0.472233,0.895225,0.358932
8.592577,1.367551,0.132823,1.0,1.0,1.0,0.748455,0.748455,0.748455,1.0,0.719281,0.582366,0.517365,0.493233,0.892792,0.873955,0.741565,0.356529,0.719281,0.517365,0.465893,0.892792,0.356529
8.605505,1.369609,0.132424,1.0,1.0,1.0,0.744584,0.744584,0.744584,1.0,0.715182,0.574449,0.511485,0.487059,0.890333,0.86701,0.736734,0.354122,0.715182,0.511485,0.459559,0.890333,0.354122
8.618432,1.371666,0.132027,1.0,1.0,1.0,0.740689,0.740689,0.740689,1.0,0.711058,0.566541,0.505604,0.480884,0.887848,0.860025,0.731874,0.351711,0.711058,0.505604,0.453233,0.887848,0.351711
8.631359,1.373724,0.131632,1.0,1.0,1.0,0.736768,0.736768,0.736768,1.0,0.70691,0.558644,0.499722,0.474708,0.885337,0.853,0.726987,0.349297,0.70691,0.499722,0.446916,0.885337,0.349297
8.644287,1.375781,0.131239,1.0,1.0,1.0,0.732822,0.732822,0.732822,1.0,0.702738,0.55076,0.49384,0.468532,0.882799,0.845936,0.722072,0.34688,0.702738,0.49384,0.440608,0.882799,0.34688
8.657214,1.377838,0.130847,1.0,1.0,1.0,0.728851,0.728851,0.728851,1.0,0.698541,0.54289,0.487959,0.462357,0.880236,0.838835,0.71713,0.344459,0.698541,0.487959,0.434312,0.880236,0.344459
8.670142,1.379896,0.130457,1.0,1.0,1.0,0.724856,0.724856,0.724856,1.0,0.69432,0.535035,0.48208,0.456184,0.877646,0.831696,0.712162,0.342036,0.69432,0.48208,0.428028,0.877646,0.342036
8.683069,1.381953,0.130069,1.0,1.0,1.0,0.720836,0.720836,0.720836,1.0,0.690075,0.527198,0.476203,0.450013,0.875031,0.824522,0.707169,0.33961,0.690075,0.476203,0.421758,0.875031,0.33961
8.695997,1.384011,0.129683,1.0,1.0,1.0,0.716792,0.716792,0.716792,1.0,0.685806,0.51938,0.47033,0.443846,0.87239,0.817312,0.702151,0.337181,0.685806,0.47033,0.415504,0.87239,0.337181
8.708924,1.386068,0.129298,1.0,1.0,1.0,0.712723,0.712723,0.712723,1.0,0.681513,0.511582,0.46446,0.437683,0.869723,0.810068,0.697108,0.33475,0.681513,0.46446,0.409266,0.869723,0.33475
8.721852,1.388126,0.128915,1.0,1.0,1.0,0.708631,0.708631,0.708631,1.0,0.677197,0.503808,0.458596,0.431526,0.867031,0.802791,0.692042,0.332317,0.677197,0.458596,0.403046,0.867031,0.332317
8.734779,1.390183,0.128534,1.0,1.0,1.0,0.704514,0.704514,0.704514,1.0,0.672857,0.496058,0.452737,0.425374,0.864312,0.79548,0.686952,0.329881,0.672857,0.452737,0.396846,0.864312,0.329881
8.747706,1.392241,0.128154,1.0,1.0,1.0,0.700374,0.700374,0.700374,1.0,0.668494,0.488334,0.446885,0.419229,0.861569,0.788139,0.681841,0.327444,0.668494,0.446885,0.390667,0.861569,0.327444
8.760634,1.394298,0.127776,1.0,1.0,1.0,0.69621,0.69621,0.69621,1.0,0.664108,0.480638,0.44104,0.413092,0.8588,0.780767,0.676707,0.325005,0.664108,0.44104,0.38451,0.8588,0.325005
8.773561,1.396356,0.1274,1.0,1.0,1.0,0.692022,0.692022,0.692022,1.0,0.659699,0.472971,0.435203,0.406963,0.856006,0.773365,0.671553,0.322564,0.659699,0.435203,0.378377,0.856006,0.322564
8.786489,1.398413,0.127025,1.0,1.0,1.0,0.687811,0.687811,0.687811,1.0,0.655267,0.465337,0.429375,0.400844,0.853186,0.765934,0.666377,0.320122,0.655267,0.429375,0.37227,0.853186,0.320122
8.799416,1.400471,0.126652,1.0,1.0,1.0,0.683577,0.683577,0.683577,1.0,0.650813,0.457737,0.423557,0.394735,0.850342,0.758475,0.661183,0.317678,0.650813,0.423557,0.36619,0.850342,0.317678
8.812344,1.402528,0.126281,1.0,1.0,1.0,0.679319,0.679319,0.679319,1.0,0.646336,0.450172,0.41775,0.388638,0.847472,0.750989,0.655968,0.315234,0.646336,0.41775,0.360138,0.847472,0.315234
8.825271,1.404586,0.125911,1.0,1.0,1.0,0.675039,0.675039,0.675039,1.0,0.641836,0.442646,0.411954,0.382552,0.844577,0.743478,0.650736,0.312788,0.641836,0.411954,0.354117,0.844577,0.312788
8.838198,1.406643,0.125543,1.0,1.0,1.0,0.670735,0.670735,0.670735,1.0,0.637315,0.435159,0.40617,0.376479,0.841658,0.735941,0.645485,0.310342,0.637315,0.40617,0.348127,0.841658,0.310342
8.851126,1.4087,0.125177,1.0,1.0,1.0,0.666409,0.666409,0.666409,1.0,0.632771,0.427714,0.400399,0.370419,0.838713,0.72838,0.640218,0.307895,0.632771,0.400399,0.342171,0.838713,0.307895
8.864053,1.410758,0.124812,1.0,1.0,1.0,0.662061,0.662061,0.662061,1.0,0.628206,0.420314,0.394642,0.364374,0.835744,0.720796,0.634934,0.305448,0.628206,0.394642,0.336251,0.835744,0.305448
8.876981,1.412815,0.124449,1.0,1.0,1.0,0.65769,0.65769,0.65769,1.0,0.623618,0.41296,0.3889,0.358345,0.83275,0.71319,0.629634,0.303001,0.623618,0.3889,0.330368,0.83275,0.303001
8.889908,1.414873,0.124087,1.0,1.0,1.0,0.653296,0.653296,0.653296,1.0,0.619009,0.405655,0.383173,0.352331,0.829732,0.705563,0.624318,0.300553,0.619009,0.383173,0.324524,0.829732,0.300553
8.902836,1.41693,0.123727,1.0,1.0,1.0,0.648881,0.648881,0.648881,1.0,0.614379,0.398401,0.377462,0.346335,0.826689,0.697916,0.618989,0.298106,0.614379,0.377462,0.318721,0.826689,0.298106
8.915763,1.418988,0.123368,1.0,1.0,1.0,0.644444,0.644444,0.644444,1.0,0.609728,0.391201,0.371768,0.340356,0.823622,0.690249,0.613645,0.295659,0.609728,0.371768,0.312961,0.823622,0.295659
8.928691,1.421045,0.123011,1.0,1.0,1.0,0.639985,0.639985,0.639985,1.0,0.605055,0.384057,0.366091,0.334396,0.820531,0.682565,0.608289,0.293212,0.605055,0.366091,0.307246,0.820531,0.293212
8.941618,1.423103,0.122656,1.0,1.0,1.0,0.635504,0.635504,0.635504,1.0,0.600361,0.376972,0.360434,0.328455,0.817415,0.674863,0.602919,0.290766,0.600361,0.360434,0.301578,0.817415,0.290766
8.954545,1.42516,0.122302,1.0,1.0,1.0,0.631002,0.631002,0.631002,1.0,0.595647,0.369948,0.354795,0.322535,0.814275,0.667144,0.597538,0.288321,0.595647,0.354795,0.295959,0.814275,0.288321
8.967473,1.427218,0.12195,1.0,1.0,1.0,0.626478,0.626478,0.626478,1.0,0.590912,0.362988,0.349177,0.316636,0.811112,0.659411,0.592146,0.285876,0.590912,0.349177,0.290391,0.811112,0.285876
8.9804,1.429275,0.121599,1.0,1.0,1.0,0.621933,0.621933,0.621933,1.0,0.586157,0.356096,0.34358,0.310758,0.807924,0.651664,0.586744,0.283433,0.586157,0.34358,0.284876,0.807924,0.283433
8.993328,1.431333,0.121249,1.0,1.0,1.0,0.617367,0.617367,0.617367,1.0,0.581381,0.349272,0.338004,0.304904,0.804713,0.643903,0.581331,0.28099,0.581381,0.338004,0.279418,0.804713,0.28099
9.006255,1.43339,0.120902,1.0,1.0,1.0,0.61278,0.61278,0.61278,1.0,0.576585,0.342522,0.33245,0.299073,0.801478,0.63613,0.57591,0.27855,0.576585,0.33245,0.274018,0.801478,0.27855
9.019183,1.435448,0.120555,1.0,1.0,1.0,0.608173,0.608173,0.608173,1.0,0.571769,0.335847,0.32692,0.293266,0.798219,0.628346,0.57048,0.27611,0.571769,0.32692,0.268678,0.798219,0.27611
9.03211,1.437505,0.12021,1.0,1.0,1.0,0.603545,0.603545,0.603545,1.0,0.566934,0.329252,0.321414,0.287485,0.794936,0.620552,0.565043,0.273673,0.566934,0.321414,0.263402,0.794936,0.273673
9.045038,1.439562,0.119867,1.0,1.0,1.0,0.598896,0.598896,0.598896,1.0,0.562079,0.322739,0.315932,0.281729,0.791631,0.612749,0.559598,0.271237,0.562079,0.315932,0.258191,0.791631,0.271237
9.057965,1.44162,0.119525,1.0,1.0,1.0,0.594227,0.594227,0.594227,1.0,0.557204,0.316312,0.310476,0.276,0.788302,0.604938,0.554148,0.268804,0.557204,0.310476,0.253049,0.788302,0.268804
9.070892,1.443677,0.119185,1.0,1.0,1.0,0.589539,0.589539,0.589539,1.0,0.55231,0.309973,0.305047,0.270299,0.784949,0.59712,0.548692,0.266373,0.55231,0.305047,0.247979,0.784949,0.266373
9.08382,1.445735,0.118846,1.0,1.0,1.0,0.58483,0.58483,0.58483,1.0,0.547397,0.303728,0.299644,0.264626,0.781574,0.589296,0.543231,0.263944,0.547397,0.299644,0.242983,0.781574,0.263944
9.096747,1.447792,0.118508,1.0,1.0,1.0,0.580101,0.580101,0.580101,1.0,0.542465,0.29758,0.294269,0.258982,0.778175,0.581468,0.537765,0.261517,0.542465,0.294269,0.238064,0.778175,0.261517
9.109675,1.44985,0.118172,1.0,1.0,1.0,0.575353,0.575353,0.575353,1.0,0.537515,0.291532,0.288922,0.253368,0.774754,0.573635,0.532297,0.259094,0.537515,0.288922,0.233225,0.774754,0.259094
9.122602,1.451907,0.117837,1.0,1.0,1.0,0.570585,0.570585,0.570585,1.0,0.532545,0.285589,0.283605,0.247785,0.77131,0.5658,0.526825,0.256673,0.532545,0.283605,0.228471,0.77131,0.256673
9.13553,1.453965,0.117504,1.0,1.0,1.0,0.565798,0.565798,0.565798,1.0,0.527558,0.279754,0.278317,0.242233,0.767842,0.557964,0.521352,0.254255,0.527558,0.278317,0.223803,0.767842,0.254255
9.148457,1.456022,0.117172,1.0,1.0,1.0,0.560992,0.560992,0.560992,1.0,0.522552,0.274032,0.27306,0.236713,0.764353,0.550127,0.515877,0.25184,0.522552,0.27306,0.219226,0.764353,0.25184
9.161384,1.45808,0.116842,1.0,1.0,1.0,0.556167,0.556167,0.556167,1.0,0.517528,0.268428,0.267835,0.231227,0.760841,0.542291,0.510401,0.249429,0.517528,0.267835,0.214742,0.760841,0.249429
9.174312,1.460137,0.116513,1.0,1.0,1.0,0.551323,0.551323,0.551323,1.0,0.512486,0.262946,0.262642,0.225774,0.757306,0.534457,0.504926,0.247021,0.512486,0.262642,0.210357,0.757306,0.247021
9.187239,1.462195,0.116185,1.0,1.0,1.0,0.54646,0.54646,0.54646,1.0,0.507426,0.25759,0.257481,0.220355,0.753749,0.526625,0.499451,0.244617,0.507426,0.257481,0.206072,0.753749,0.244617
9.200167,1.464252,0.115859,1.0,1.0,1.0,0.541579,0.541579,0.541579,1.0,0.502349,0.252365,0.252354,0.214972,0.75017,0.518798,0.493978,0.242217,0.502349,0.252354,0.201892,0.75017,0.242217
9.213094,1.466309,0.115534,1.0,1.0,1.0,0.536679,0.536679,0.536679,1.0,0.497254,0.247277,0.247262,0.209625,0.746569,0.510976,0.488507,0.239821,0.497254,0.247262,0.197822,0.746569,0.239821
9.226022,1.468367,0.11521,1.0,1.0,1.0,0.531762,0.531762,0.531762,1.0,0.492142,0.24233,0.242204,0.204314,0.742945,0.50316,0.483039,0.237428,0.492142,0.242204,0.193864,0.742945,0.237428
9.238949,1.470424,0.114888,1.0,1.0,1.0,0.526826,0.526826,0.526826,1.0,0.487014,0.237528,0.237182,0.199041,0.7393,0.495352,0.477575,0.235041,0.487014,0.237182,0.190023,0.7393,0.235041
9.251877,1.472482,0.114567,1.0,1.0,1.0,0.521872,0.521872,0.521872,1.0,0.481868,0.232878,0.232197,0.193806,0.735633,0.487553,0.472115,0.232657,0.481868,0.232197,0.186303,0.735633,0.232657
9.264804,1.474539,0.114248,1.0,1.0,1.0,0.516901,0.516901,0.516901,1.0,0.476706,0.228384,0.227248,0.188611,0.731944,0.479764,0.466661,0.230278,0.476706,0.227248,0.182707,0.731944,0.230278
9.277731,1.476597,0.11393,1.0,1.0,1.0,0.511913,0.511913,0.511913,1.0,0.471527,0.224052,0.222337,0.183454,0.728234,0.471986,0.461212,0.227904,0.471527,0.222337,0.179241,0.728234,0.227904
9.290659,1.478654,0.113613,1.0,1.0,1.0,0.506907,0.506907,0.506907,1.0,0.466331,0.219885,0.217465,0.178338,0.724502,0.46422,0.45577,0.225535,0.466331,0.217465,0.175908,0.724502,0.225535
9.303586,1.480712,0.113297,1.0,1.0,1.0,0.501884,0.501884,0.501884,1.0,0.46112,0.21589,0.212632,0.173263,0.720749,0.456468,0.450335,0.223171,0.46112,0.212632,0.172712,0.720749,0.223171
9.316514,1.482769,0.112983,1.0,1.0,1.0,0.496844,0.496844,0.496844,1.0,0.455893,0.212072,0.207838,0.16823,0.716975,0.448731,0.444908,0.220813,0.455893,0.207838,0.169657,0.716975,0.220813
9.329441,1.484827,0.11267,1.0,1.0,1.0,0.491787,0.491787,0.491787,1.0,0.45065,0.208434,0.203085,0.16324,0.71318,0.44101,0.43949,0.218459,0.45065,0.203085,0.166747,0.71318,0.218459
9.342369,1.486884,0.112359,1.0,1.0,1.0,0.486713,0.486713,0.486713,1.0,0.445391,0.204981,0.198373,0.158292,0.709363,0.433306,0.434081,0.216111,0.445391,0.198373,0.163985,0.709363,0.216111
9.355296,1.488942,0.112048,1.0,1.0,1.0,0.481623,0.481623,0.481623,1.0,0.440117,0.201718,0.193703,0.153388,0.705526,0.425622,0.428682,0.213769,0.440117,0.193703,0.161375,0.705526,0.213769
9.368224,1.490999,0.111739,1.0,1.0,1.0,0.476517,0.476517,0.476517,1.0,0.434828,0.198649,0.189075,0.148529,0.701667,0.417958,0.423295,0.211433,0.434828,0.189075,0.158919,0.701667,0.211433
9.381151,1.493057,0.111432,1.0,1.0,1.0,0.471394,0.471394,0.471394,1.0,0.429524,0.195776,0.184491,0.143715,0.697789,0.410315,0.417919,0.209102,0.429524,0.184491,0.156621,0.697789,0.209102
9.394078,1.495114,0.111125,1.0,1.0,1.0,0.466256,0.466256,0.466256,1.0,0.424205,0.193103,0.17995,0.138947,0.693889,0.402695,0.412556,0.206778,0.424205,0.17995,0.154483,0.693889,0.206778
9.407006,1.497171,0.11082,1.0,1.0,1.0,0.461102,0.461102,0.461102,1.0,0.418871,0.190633,0.175453,0.134225,0.689969,0.3951,0.407206,0.20446,0.418871,0.175453,0.152506,0.689969,0.20446
9.419933,1.499229,0.110516,1.0,1.0,1.0,0.455932,0.455932,0.455932,1.0,0.413522,0.188367,0.171001,0.129551,0.686029,0.387531,0.401869,0.202149,0.413522,0.171001,0.150694,0.686029,0.202149
9.432861,1.501286,0.110213,1.0,1.0,1.0,0.450747,0.450747,0.450747,1.0,0.40816,0.186307,0.166594,0.124924,0.682068,0.379989,0.396548,0.199844,0.40816,0.166594,0.149045,0.682068,0.199844
9.445788,1.503344,0.109912,1.0,1.0,1.0,0.445546,0.445546,0.445546,1.0,0.402783,0.184453,0.162234,0.120346,0.678088,0.372476,0.391241,0.197546,0.402783,0.162234,0.147562,0.678088,0.197546
9.458716,1.505401,0.109612,1.0,1.0,1.0,0.440331,0.440331,0.440331,1.0,0.397392,0.182805,0.157921,0.115817,0.674087,0.364993,0.385951,0.195255,0.397392,0.157921,0.146244,0.674087,0.195255
9.471643,1.507459,0.109313,1.0,1.0,1.0,0.4351,0.4351,0.4351,1.0,0.391988,0.181362,0.153654,0.111337,0.670067,0.357543,0.380678,0.192971,0.391988,0.153654,0.14509,0.670067,0.192971
9.48457,1.509516,0.109015,1.0,1.0,1.0,0.429855,0.429855,0.429855,1.0,0.38657,0.180123,0.149436,0.106908,0.666027,0.350126,0.375423,0.190694,0.38657,0.149436,0.144098,0.666027,0.190694
9.497498,1.511574,0.108718,1.0,1.0,1.0,0.424595,0.424595,0.424595,1.0,0.381138,0.179085,0.145267,0.10253,0.661967,0.342745,0.370185,0.188424,0.381138,0.145267,0.143268,0.661967,0.188424
9.510425,1.513631,0.108423,1.0,1.0,1.0,0.419321,0.419321,0.419321,1.0,0.375694,0.178245,0.141146,0.098203,0.657888,0.335402,0.364967,0.186162,0.375694,0.141146,0.142596,0.657888,0.186162
9.523353,1.515689,0.108129,1.0,1.0,1.0,0.414033,0.414033,0.414033,1.0,0.370236,0.1776,0.137075,0.093929,0.653789,0.328098,0.359769,0.183908,0.370236,0.137075,0.14208,0.653789,0.183908
9.53628,1.517746,0.107836,1.0,1.0,1.0,0.408731,0.408731,0.408731,1.0,0.364766,0.177143,0.133054,0.089707,0.649671,0.320834,0.354592,0.181661,0.364766,0.133054,0.141715,0.649671,0.181661
9.549208,1.519804,0.107544,1.0,1.0,1.0,0.403415,0.403415,0.403415,1.0,0.359283,0.176871,0.129084,0.085538,0.645534,0.313614,0.349436,0.179422,0.359283,0.129084,0.141497,0.645534,0.179422
9.562135,1.521861,0.107253,1.0,1.0,1.0,0.398085,0.398085,0.398085,1.0,0.353788,0.176777,0.125166,0.081424,0.641377,0.30644,0.344302,0.177192,0.353788,0.125166,0.141421,0.641377,0.177192
9.575063,1.523919,0.106964,1.0,1.0,1.0,0.392742,0.392742,0.392742,1.0,0.34828,0.176854,0.121299,0.077364,0.637202,0.299312,0.339191,0.174969,0.34828,0.121299,0.141483,0.637202,0.174969
9.58799,1.525976,0.106676,1.0,1.0,1.0,0.387385,0.387385,0.387385,1.0,0.34276,0.177096,0.117485,0.073359,0.633008,0.292234,0.334104,0.172755,0.34276,0.117485,0.141677,0.633008,0.172755
9.600917,1.528033,0.106389,1.0,1.0,1.0,0.382015,0.382015,0.382015,1.0,0.337229,0.177495,0.113723,0.069409,0.628796,0.285209,0.329041,0.170549,0.337229,0.113723,0.141996,0.628796,0.170549
9.613845,1.530091,0.106103,1.0,1.0,1.0,0.376633,0.376633,0.376633,1.0,0.331685,0.178042,0.110015,0.065516,0.624565,0.278238,0.324004,0.168352,0.331685,0.110015,0.142434,0.624565,0.168352
9.626772,1.532148,0.105818,1.0,1.0,1.0,0.371238,0.371238,0.371238,1.0,0.326131,0.178731,0.106361,0.061679,0.620315,0.271324,0.318992,0.166164,0.326131,0.106361,0.142985,0.620315,0.166164
9.6397,1.534206,0.105534,1.0,1.0,1.0,0.36583,0.36583,0.36583,1.0,0.320565,0.179552,0.102762,0.0579,0.616048,0.26447,0.314008,0.163985,0.320565,0.102762,0.143642,0.616048,0.163985
9.652627,1.536263,0.105252,1.0,1.0,1.0,0.360409,0.360409,0.360409,1.0,0.314988,0.180498,0.099217,0.054178,0.611762,0.25768,0.309051,0.161815,0.314988,0.099217,0.144398,0.611762,0.161815
9.665555,1.538321,0.10497,1.0,1.0,1.0,0.354977,0.354977,0.354977,1.0,0.3094,0.181559,0.095728,0.050515,0.607458,0.250955,0.304122,0.159654,0.3094,0.095728,0.145247,0.607458,0.159654
9.678482,1.540378,0.10469,1.0,1.0,1.0,0.349532,0.349532,0.349532,1.0,0.303801,0.182727,0.092295,0.04691,0.603136,0.2443,0.299223,0.157502,0.303801,0.092295,0.146182,0.603136,0.157502
9.69141,1.542436,0.104411,1.0,1.0,1.0,0.344076,0.344076,0.344076,1.0,0.298192,0.183994,0.088918,0.043364,0.598796,0.237718,0.294354,0.15536,0.298192,0.088918,0.147195,0.598796,0.15536
9.704337,1.544493,0.104133,1.0,1.0,1.0,0.338608,0.338608,0.338608,1.0,0.292572,0.185351,0.085599,0.039878,0.594439,0.231213,0.289515,0.153227,0.292572,0.085599,0.148281,0.594439,0.153227
9.717264,1.546551,0.103856,1.0,1.0,1.0,0.333129,0.333129,0.333129,1.0,0.286943,0.18679,0.082336,0.036453,0.590064,0.224789,0.284708,0.151104,0.286943,0.082336,0.149432,0.590064,0.151104
9.730192,1.548608,0.10358,1.0,1.0,1.0,0.327638,0.327638,0.327638,1.0,0.281303,0.188303,0.079131,0.033088,0.585672,0.218449,0.279934,0.148991,0.281303,0.079131,0.150642,0.585672,0.148991
9.743119,1.550666,0.103306,1.0,1.0,1.0,0.322136,0.322136,0.322136,1.0,0.275654,0.189881,0.075985,0.029784,0.581262,0.2122,0.275192,0.146888,0.275654,0.075985,0.151905,0.581262,0.146888
